Word_tag,Frequency
acquired_ADJ,21
14-13_ADJ,1
"58,000_ADJ",2
"18,700_ADJ",1
27-21_ADJ,1
"21,000_ADJ",13
scarlets_SUBST,1
capped_ADJ,14
carwyn_SUBST,1
outside-half_SUBST,30
268_ADJ,6
isaac_SUBST,130
almost-empty_ADJ,1
eerie_ADJ,40
quin_SUBST,24
mullins_SUBST,18
varsity_SUBST,5
hein_SUBST,10
toshiyoki_ADJ,1
hayashi_SUBST,2
undefeated_ADJ,22
sulley_SUBST,1
boro_SUBST,6
mowbray_SUBST,22
curbishley_SUBST,4
whitehurst_SUBST,1
galvin_SUBST,6
parkin_SUBST,16
gittens_SUBST,6
ex-norwich_ADJ,1
donowa_SUBST,2
10-goal_ADJ,1
unfit_ADJ,37
kristensen_SUBST,2
dobbin_SUBST,2
greenall_SUBST,10
slatter_SUBST,1
gilligan_SUBST,1
"£215,000_UNC",1
front-man_ADJ,1
biggins_SUBST,5
"1,000th_ADJ",2
burslem_SUBST,1
jeffers_SUBST,1
earle_SUBST,8
kitson_SUBST,3
gates_SUBST,21
macphail_SUBST,1
wba_SUBST,2
hodges_SUBST,14
injury-hit_ADJ,4
barham_SUBST,9
much-travelled_ADJ,1
reserve-team_ADJ,1
strodder_SUBST,2
cup-tied_ADJ,2
fairclough_SUBST,5
all-ticket_ADJ,5
concussion_SUBST,6
sealy_ADV,1
droylsden_SUBST,1
epithet_SUBST,13
bonnie_SUBST,31
lass_SUBST,20
full-time_ADV,10
airdrie_SUBST,36
all-seater_ADJ,5
totten_SUBST,2
curran_SUBST,7
mcdiarmid_SUBST,3
mercurial_ADJ,8
maryhill_SUBST,5
jags_SUBST,1
charnley_SUBST,1
falkirk_SUBST,16
limited-over_ADJ,2
six-nation_ADJ,3
swish_VERB,19
forging_SUBST,3
triumvirate_SUBST,10
sabina_SUBST,11
raspberry_SUBST,26
100th_ADJ,9
urn_SUBST,28
227_ADJ,6
12-match_ADJ,1
8-4_ADJ,3
shoehorn_VERB,1
brain-numbing_ADJ,1
three-match_ADJ,5
knockabout_VERB,1
five-course_ADJ,1
porridge_SUBST,41
ticker_SUBST,1
mislay_VERB,4
gwalior_SUBST,1
over-rate_SUBST,2
dabell_SUBST,2
deane_SUBST,14
beman_SUBST,1
cherry-pick_ADJ,1
"£280,000_UNC",4
quadruple-bogey_SUBST,1
par-three_ADJ,4
75s_ADJ,1
15-9_ADJ,8
12-15_ADJ,2
8-15_ADJ,3
red-haired_ADJ,2
left-hander_SUBST,8
audaciously_ADV,2
13-13_ADJ,1
backhand_ADJ,8
side-wall_ADJ,1
unplayablly_ADV,1
recuperation_SUBST,9
steamrolling_ADJ,1
cling-film_SUBST,1
lyan_SUBST,1
impervious_ADJ,15
dope_SUBST,15
alaphilippe_SUBST,3
lemond_SUBST,7
u_SUBST,28
one-month_ADJ,4
wallonia_SUBST,1
delgado_SUBST,1
tact_SUBST,38
expressive_ADJ,59
embroider_VERB,18
rocastle_SUBST,22
ensnare_VERB,2
waddle_VERB,12
albania_SUBST,32
workout_SUBST,20
bisham_SUBST,1
commando_SUBST,286
hinchcliffe_SUBST,3
dozzell_SUBST,8
kerly_ADV,1
leman_SUBST,9
48th_ADJ,1
50.6_ADJ,2
dicey_ADJ,2
wrangling_SUBST,18
edwards-knighton_SUBST,1
price-tag_ADJ,2
bridgford_SUBST,3
uncovered_ADJ,6
roworth_SUBST,1
identity-card_ADJ,1
105-year-old_ADJ,1
allbright_SUBST,1
sever_SUBST,1
276-113_ADJ,1
cut-off_SUBST,17
debris_SUBST,74
celebratory_ADJ,14
spring-heeled_ADJ,2
winner-takes-all_ADJ,2
"£27,000_UNC",8
franke_SUBST,6
sloothaak_SUBST,7
walzerkoenig_SUBST,4
hanauer_SUBST,1
stocktaking_SUBST,3
borg_SUBST,43
wilander_SUBST,3
bjorn_SUBST,12
$14m_SUBST,2
prize-money_SUBST,9
laughable_ADJ,11
uwe_SUBST,5
pius_SUBST,7
callendar_SUBST,1
strathallan_SUBST,3
louloudis_SUBST,1
tristar_SUBST,6
airlie_SUBST,7
seet-cheng_SUBST,1
dato_SUBST,1
aw_INTERJ,18
omardin_SUBST,1
wartnaby_SUBST,1
proctor_SUBST,26
dugdale_SUBST,4
rear-admiral_SUBST,4
fellowes_SUBST,7
janvrin_SUBST,1
blacklock_SUBST,1
elworthy_SUBST,1
stewart-wilson_SUBST,1
reay_SUBST,1
hussey_SUBST,19
lady-in-waiting_ADJ,2
corte-real_ADJ,1
portugese_ADJ,1
industy_SUBST,1
enmore_SUBST,2
kirn_SUBST,2
dunoon_SUBST,5
argyllshire_SUBST,2
cowal_SUBST,2
lochgoilhead_SUBST,3
drimsynie_SUBST,2
smiles_SUBST,11
martyn_SUBST,73
bette_SUBST,20
adair_SUBST,4
albee_SUBST,3
eye-level_SUBST,4
headlamp_SUBST,15
bee-sting_ADJ,1
paradoxically_ADV,43
melodrama_SUBST,44
vidor_SUBST,1
unstudied_ADJ,2
unfussy_ADJ,3
brusqueness_SUBST,3
intonational_ADJ,1
imitator_SUBST,6
self-parody_SUBST,8
overarch_VERB,1
hilt_SUBST,13
duse_SUBST,1
double-feature_SUBST,1
crust_SUBST,47
tic-ridden_ADJ,1
angularity_SUBST,3
fluttery_SUBST,1
flounce_SUBST,4
unpretentious_ADJ,12
conversation-stopper_SUBST,1
spell-binding_ADJ,1
castrating_ADJ,1
icon_SUBST,59
bitch-goddess_SUBST,1
sluttish_ADJ,1
enslave_VERB,12
bondage_SUBST,14
jezebel_SUBST,3
decorous_ADJ,9
antebellum_SUBST,2
wyler_SUBST,3
histrionic_ADJ,9
homogenised_ADJ,1
mass-produced_ADJ,18
stoutly-defended_ADJ,1
off-screen_ADJ,3
bros_SUBST,12
unfulfil_VERB,1
potboiler_SUBST,3
shakedown_SUBST,1
frisco_SUBST,2
warners_SUBST,11
corral_SUBST,8
meretricious_ADJ,5
goulding_SUBST,3
solitude_SUBST,39
graveyard_SUBST,29
curtiz_SUBST,1
flaunt_VERB,32
baldness_SUBST,4
self-abasing_ADJ,1
rapper_SUBST,28
sudsy_ADJ,2
multi-kleenex_ADJ,1
tearjerker_SUBST,1
plain-jane_SUBST,1
cigarette-tapping_ADJ,1
womanhood_SUBST,11
fabulist_SUBST,2
borge_VERB,1
laconically_ADV,8
disfigure_VERB,11
egomania_SUBST,1
feisty_ADJ,7
margo_SUBST,2
channing_SUBST,2
mankiewicz_SUBST,2
has-been_SUBST,11
aldrich_SUBST,7
gloating_ADJ,2
baby-doll_ADJ,1
immemorial_ADJ,11
alter_UNC,5
ego_UNC,6
egoist_SUBST,2
primordial_ADJ,10
retrieve_VERB,71
artistry_SUBST,15
incarnate_ADJ,8
rockwell_SUBST,3
four-square_ADJ,3
ruddy_ADJ,6
colouring_SUBST,28
strong-featured_ADJ,1
deep-throated_ADJ,2
arlene_SUBST,1
dahl_SUBST,18
stapleton_SUBST,7
gish_SUBST,5
gielgud_SUBST,7
vanessa_SUBST,17
browne_SUBST,45
nose_VERB,13
splendidly_ADV,29
ethel_SUBST,24
merman_SUBST,2
loos_SUBST,3
showbusiness_SUBST,23
weissberger_SUBST,2
rapid-fire_ADJ,1
racanteur_SUBST,1
home-from-home_SUBST,1
unbounded_ADJ,5
alternately_ADV,22
showbiz-patter_SUBST,1
droppers-in_SUBST,2
imperviously_ADV,1
pre-emptory_ADJ,1
gingold_SUBST,1
bing_SUBST,6
caravanserai_SUBST,1
burnish_VERB,5
geniality_SUBST,5
tirelessly_ADV,13
onassis_SUBST,7
o'brien_SUBST,55
akehurst_SUBST,8
amongthe_SUBST,1
bastid_SUBST,1
doctorat_SUBST,1
l'universite_SUBST,1
unrwa_SUBST,1
yearbook_SUBST,19
reprisal_SUBST,23
pulp_SUBST,23
somewhat_PRON,2
cockburn_SUBST,7
claud_SUBST,9
resourceful_ADJ,15
intrepid_ADJ,15
jb_SUBST,8
arbuthnot_SUBST,8
beachcomber_SUBST,3
casement_SUBST,16
molly_SUBST,28
paternal_ADJ,15
myrtle_SUBST,9
youghal_SUBST,3
raleigh_SUBST,17
madeira_SUBST,11
bough_SUBST,30
ruthenia_SUBST,1
enclosure_SUBST,50
claud_VERB,1
pony-dealer_SUBST,1
folio_SUBST,14
leixlip_SUBST,1
norah_SUBST,7
mhoira_SUBST,13
casey_SUBST,66
burnie_SUBST,4
antiastunomologist_SUBST,1
wpcs_SUBST,1
apron_SUBST,48
hj_SUBST,3
mudi_SUBST,1
stieger_VERB,1
brough_SUBST,5
monospar_SUBST,1
gloster_SUBST,4
monspar_SUBST,1
hoopes_SUBST,1
busch_SUBST,5
sumner_SUBST,4
alderney_SUBST,2
upshot-bagley_SUBST,1
xii_ADJ,5
1514_ADJ,2
luddite_ADJ,4
1779_ADJ,1
tasmania_SUBST,11
1804_ADJ,3
1875_ADJ,25
petrol-driven_ADJ,2
1899_ADJ,31
barthou_SUBST,1
croatian_ADJ,24
marseilles_SUBST,9
porgy_SUBST,8
bess_SUBST,10
breathalyzer_SUBST,1
athanasia_SUBST,1
demetrius_SUBST,2
alexandria_SUBST,30
dionysius_SUBST,6
areopagite_SUBST,1
eleutherius_SUBST,1
rusticus_SUBST,1
ghislain_SUBST,1
gislenus_SUBST,1
bertrand_SUBST,40
leonardi_SUBST,3
publia_SUBST,1
savin_SUBST,1
misspelling_SUBST,1
doniol-volcroze_SUBST,1
sluggish_ADJ,33
riverbed_SUBST,11
aquatic_ADJ,22
giller_SUBST,3
twomey_SUBST,4
water-based_ADJ,14
araglin_SUBST,5
stony_ADJ,38
soft-water_SUBST,1
invertebrate_ADJ,20
invertebrate_SUBST,31
larval_ADJ,8
inundation_SUBST,3
grazer_SUBST,13
three-year-old_ADJ,29
over-abundance_SUBST,2
pre-deluge_ADJ,1
water-living_ADJ,1
dippers_SUBST,1
wagtails_SUBST,1
drought-ridden_ADJ,1
tornado_SUBST,24
capsule_SUBST,31
nield_SUBST,2
overfish_VERB,5
"440,000_ADJ",4
life-cycle_SUBST,4
untropical_ADJ,1
bangor_SUBST,18
peneaeus_SUBST,1
monodon_SUBST,1
spawning_SUBST,3
larva_SUBST,30
inshore_ADV,11
post-larvae_SUBST,1
feedstuff_SUBST,2
metamorphosing_ADJ,1
plankton_SUBST,44
sediment_SUBST,61
fussy_ADJ,15
freeze-dried_ADJ,1
microencapsulation_SUBST,1
digestible_ADJ,6
membrane_SUBST,34
amine_SUBST,5
chloride_SUBST,27
cross-linking_ADJ,2
interface_SUBST,40
cross-link_SUBST,1
emulsify_VERB,1
droplet_SUBST,13
polymerize_VERB,1
haemoglobin_SUBST,2
cross-link_ADJ,1
non-nutrient_SUBST,1
freeze-drying_SUBST,1
thickness_SUBST,39
frippak_SUBST,2
spin-off_SUBST,10
physiology_SUBST,19
post-larval_ADJ,2
microcapsule_SUBST,1
msc_SUBST,2
parable_SUBST,29
embryology_SUBST,8
seeming_ADJ,20
ncc_SUBST,35
marketplace_SUBST,29
warnock-style_ADJ,1
ripen_VERB,44
wastage_SUBST,17
circulating_ADJ,2
clear-cut_ADJ,37
eli_SUBST,28
lilly_SUBST,7
offal_SUBST,9
clone_VERB,3
micro-organism_SUBST,9
secrete_VERB,17
receptor_SUBST,29
activation_SUBST,26
sugar-transporting_ADJ,1
stimulation_SUBST,59
therapeutically_ADV,1
faulty_ADJ,42
tyrosine_SUBST,1
kinase_SUBST,3
amino_SUBST,28
experimentally_ADV,12
streptozotocin_SUBST,1
unravel_VERB,48
genetics_SUBST,22
tortoise_SUBST,44
supercomputer_SUBST,15
desk-top_ADJ,10
micro_SUBST,21
mainframe_SUBST,17
supercompute_VERB,1
quantum_SUBST,47
pursuing_ADJ,5
high-powered_ADJ,14
computer-aided_ADJ,10
soon-to-merge_VERB,1
stellar_SUBST,1
teradata_SUBST,1
meiko_SUBST,8
transputer_SUBST,6
inmo_SUBST,2
multi-processor_ADJ,3
ecsp_SUBST,4
cost-effectiveness_SUBST,4
sequencing_SUBST,9
bio-engineering_SUBST,1
high-energy_ADJ,7
imaging_SUBST,3
hewlett-packard_SUBST,14
multi-user_ADJ,5
messina_SUBST,5
caltech_SUBST,4
hypercube_SUBST,1
cray_SUBST,8
standardisation_SUBST,20
re-write_VERB,4
parasoft_SUBST,1
machine-independent_ADJ,1
charlemagne_SUBST,83
frankish_ADJ,104
manoeuvring_SUBST,15
a.d._ADV,42
conquered_ADJ,9
saxon_SUBST,56
persistently_ADV,29
dynastic_ADJ,5
overview_SUBST,27
saxony_SUBST,47
propagandist_SUBST,12
leges_SUBST,1
barborum_SUBST,1
carolingian_ADJ,21
brooch_SUBST,33
768_ADJ,3
frank_ADJ,57
francisca_SUBST,2
short-handled_SUBST,1
axe/axis_SUBST,50
visigoth_SUBST,1
burgundian_SUBST,3
alamanni_SUBST,1
clovis_SUBST,2
merovingian_ADJ,12
arnulf_SUBST,2
sigibert_SUBST,1
meroving_SUBST,3
degeneration_SUBST,22
pepin_SUBST,23
bref_SUBST,7
752_ADJ,2
fully-fledged_ADJ,7
unifying_ADJ,11
arnulfing_SUBST,1
wronge_VERB,3
vest_VERB,32
sub-king_SUBST,1
aachen_SUBST,30
missi_SUBST,2
dominici_SUBST,1
802_ADJ,3
preceding_ADJ,44
countship_SUBST,5
chronicler_SUBST,24
fleshy_ADJ,17
tread_SUBST,12
manly_ADJ,23
intermittent_ADJ,25
einhard_SUBST,5
temperate_ADJ,42
gluttony_SUBST,8
fast_SUBST,9
roast_SUBST,14
platter_SUBST,11
chapelle_SUBST,3
overtunic_ADJ,1
breech_SUBST,14
ermine_SUBST,5
fourteenth-century_ADJ,8
chroniques_SUBST,4
fasten_VERB,52
buckle_SUBST,15
jewelled_ADJ,11
hilted_ADJ,1
noble_SUBST,84
pagan_ADJ,108
augustine_SUBST,51
civitate_SUBST,1
harp_SUBST,17
rounding_ADJ,3
christianity_SUBST,312
carloman_SUBST,18
concubine_SUBST,3
beatify_VERB,1
wettin_SUBST,1
reichnau_SUBST,1
purifying_ADJ,3
statesmanship_SUBST,15
suppressive_ADJ,3
debauched_ADJ,1
782_ADJ,5
verden_SUBST,4
fulda_SUBST,6
ninth-century_SUBST,2
anoint_VERB,8
first-born_SUBST,13
772_ADJ,6
austrasian_ADJ,3
neustrian_ADJ,2
rulership_SUBST,1
suabian_ADJ,2
crowning_SUBST,5
feuding_ADJ,3
bertha_SUBST,5
reconquests_SUBST,1
769_ADJ,2
waifer_SUBST,1
hunold_SUBST,4
angouleme_SUBST,1
reconqu_ADJ,2
fronsac_SUBST,1
garonne_SUBST,2
lupus_SUBST,3
gascon_SUBST,1
monastic_ADJ,38
loire_SUBST,6
tassilo_SUBST,2
desiderius_SUBST,23
lombardy_SUBST,24
ornamentation_SUBST,8
enamel_SUBST,9
opposite_ADV,59
spear_SUBST,51
psalter_SUBST,6
gallen_SUBST,3
desiderata_SUBST,4
papacy_SUBST,23
lombards_SUBST,14
leprous_ADJ,4
diabolical_ADJ,6
noblewoman_SUBST,1
hildegarde_SUBST,1
ex_SUBST,5
771_ADJ,5
alamannia_SUBST,1
corbeny-sur-aisne_SUBST,1
biscay_SUBST,3
horseman_SUBST,27
stirrup_SUBST,13
conquering_ADJ,12
saxon_ADJ,46
single-handed_ADJ,12
horseback_SUBST,29
weaponry_SUBST,11
swordsman_SUBST,2
scramasax_SUBST,2
bludgeon_SUBST,3
helmet_SUBST,114
jerkin_SUBST,2
crosspiece_SUBST,3
saracen_ADJ,9
attached_ADJ,22
booty_SUBST,13
avar_SUBST,19
mercia_SUBST,6
spoil_SUBST,12
mustering_SUBST,1
requisition_VERB,10
two-fold_ADJ,7
maccabees_SUBST,2
entrenchment_SUBST,2
archers_SUBST,12
bowman_SUBST,23
slavonic_ADJ,15
drave_SUBST,3
expansionism_SUBST,6
martel_SUBST,3
harmoniously_ADV,5
hierarch_SUBST,1
politico-religious_ADJ,1
slav_SUBST,25
741_ADJ,1
frisian_SUBST,5
thuringian_SUBST,2
unbeliever_VERB,25
easting_SUBST,1
thor_SUBST,10
evangelism_SUBST,11
lineage_SUBST,125
bavarian_SUBST,3
frisia_SUBST,4
diffuse_ADJ,17
nomadic_ADJ,20
conglomeration_SUBST,7
sorbs_SUBST,3
abotrite_SUBST,7
wiltze_SUBST,4
moravian_SUBST,3
carentanian_SUBST,1
tartar_ADJ,6
chagan_SUBST,2
spearman_SUBST,1
apocalypse_SUBST,33
amand_SUBST,2
cross-piece_SUBST,2
unconquered_ADJ,2
recur_VERB,22
abd_SUBST,3
ar-rahman_SUBST,2
ommeyad_SUBST,3
abbaside_SUBST,1
caliphate_SUBST,1
755_ADJ,2
gerberga_SUBST,1
hadrian_SUBST,13
ferrara_SUBST,8
faenza_SUBST,2
757_ADJ,5
exarchate_SUBST,3
ravenna_SUBST,9
ratchis_SUBST,1
sinigaglia_SUBST,1
urbino_SUBST,8
tubular_ADJ,15
viterbo_SUBST,1
counter-embassy_SUBST,1
engrian_SUBST,4
irminsul_SUBST,4
paderborn_SUBST,5
norse_SUBST,7
variant_ADJ,4
austrasia_SUBST,6
thionville_SUBST,3
tributary_SUBST,19
773_ADJ,1
mont_SUBST,19
cenis_SUBST,1
gorge_SUBST,49
ivrea_SUBST,1
susa_SUBST,2
pavia_SUBST,8
laid_ADJ,14
adelchis_SUBST,6
verona_SUBST,26
brescia_SUBST,2
copronymus_SUBST,1
capitulation_SUBST,14
774_ADJ,4
temporal_ADJ,22
ostentation_SUBST,5
commachio_SUBST,1
osimo_SUBST,1
exile_VERB,18
neustria_SUBST,3
corbey_SUBST,1
arichis_SUBST,2
benevento_SUBST,4
776_ADJ,8
fruili_SUBST,4
spoleto_SUBST,2
787_ADJ,4
salerno_SUBST,3
775_ADJ,8
westphalia_SUBST,8
lippe_SUBST,2
teutoburger_SUBST,1
wald_SUBST,1
wese_ADJ,4
hesse_SUBST,7
eastphalia_SUBST,2
aller_UNC,4
ocker_SUBST,2
eastphalian_SUBST,3
nordalbingian_SUBST,2
holstein_SUBST,9
outrider_SUBST,2
hartz_SUBST,2
untracked_ADJ,1
marshland_SUBST,6
harry_VERB,15
pagan_SUBST,42
enger_SUBST,1
apostle_SUBST,66
gold-covered_ADJ,1
wittikind_SUBST,7
785_ADJ,8
sigiburg_SUBST,3
engria_SUBST,2
reconquer_VERB,4
mid-saxon_SUBST,1
weser_SUBST,2
eastphalian_ADJ,1
westphalian_SUBST,4
eresburg_SUBST,3
rebellious_ADJ,32
engrialls_SUBST,1
vassal_SUBST,19
karlstadt_SUBST,2
insurrection_SUBST,9
baptise_VERB,19
soliman_SUBST,1
ibn-al-arabi_SUBST,1
kasmin_SUBST,25
ibn-yussuf_SUBST,1
north-eastern_ADJ,17
huseca_SUBST,1
abd-ar-rahman_SUBST,1
778_ADJ,2
neustrian_SUBST,2
saragossa_SUBST,3
pamplona_SUBST,2
tomb_SUBST,60
moslem_ADJ,9
navarese_ADJ,1
ronscevalles_SUBST,1
eggihard_SUBST,1
seneschal_SUBST,1
chanson_SUBST,3
uprisen_SUBST,1
fealty_SUBST,2
ravage_SUBST,15
779_ADJ,1
780_ADJ,9
bishopric_SUBST,12
paganism_SUBST,15
woden_SUBST,1
formalising_SUBST,1
ritually_ADV,12
captive_SUBST,19
beheading_SUBST,6
masse_UNC,15
obliging_ADJ,14
servile_ADJ,6
783_ADJ,2
784_ADJ,1
minden_SUBST,2
792_ADJ,5
804_ADJ,4
788_ADJ,5
jumieges_SUBST,1
umbo_SUBST,1
814_ADJ,3
anjou_SUBST,3
touraine_SUBST,1
ludovic_ADJ,4
younger_SUBST,31
armorica_SUBST,1
786_ADJ,1
799_ADJ,4
bohemia_SUBST,21
subkingdom_SUBST,1
bound_ADJ,11
789_ADJ,3
witzin_SUBST,1
dragovit_SUBST,1
795_ADJ,2
798_ADJ,1
nordalbingian_ADJ,2
805–6_UNC,1
danube_SUBST,15
raab_SUBST,2
leithe_SUBST,1
fringe_VERB,8
pannonia_SUBST,1
foraging_SUBST,3
offa_SUBST,6
tudun_SUBST,1
805_ADJ,3
carinthian_SUBST,1
slovenian_SUBST,1
chagans_SUBST,1
diadem_SUBST,9
brindisi_SUBST,1
reggio_SUBST,1
istria_SUBST,1
ineffectual_ADJ,19
780–790_UNC,1
797–802_UNC,1
802–811_UNC,1
usurper_SUBST,8
nicephorus_SUBST,6
usurpation_SUBST,4
324–340_UNC,1
afar_ADV,16
810_ADJ,5
pro-east_SUBST,1
istrian_ADJ,3
812_ADJ,2
rhangabe_SUBST,1
southwards_ADV,15
sardinia_SUBST,46
tum_SUBST,5
balearic_SUBST,3
unbroken_ADJ,27
cloister_SUBST,20
ommayad_SUBST,1
cordova_SUBST,3
756–788_UNC,1
hisham_SUBST,1
788–807_UNC,1
ausona_SUBST,1
cardona_SUBST,1
urgel_SUBST,1
797_ADJ,2
catalonian_ADJ,1
vassalage_SUBST,1
moslem_SUBST,13
retook_VERB,1
moorish_ADJ,9
repopulate_VERB,2
septimania_SUBST,1
809_ADJ,3
tarragona_SUBST,1
811_ADJ,3
tortosa_SUBST,1
ebro_SUBST,1
al-hakem_SUBST,1
arragon_SUBST,1
christianised_ADJ,1
abotrite_ADJ,1
depopulated_ADJ,1
806_ADJ,4
munster_SUBST,17
semi-nomadic_ADJ,2
808_ADJ,2
godfred_SUBST,3
dannewerk_SUBST,1
isthmus_SUBST,4
schleswig_SUBST,1
frisian_ADJ,1
i._SUBST,67
encamp_VERB,7
basilica_SUBST,13
pacific_ADJ,2
prostrate_VERB,4
connivance_SUBST,4
barbarian_ADJ,13
vex_VERB,7
wherefore_ADV,2
apostolic_ADJ,45
caesars_SUBST,7
christendom_SUBST,25
lauresheim_SUBST,1
divinely_ADV,17
vow_SUBST,34
heathen_ADJ,7
witchcraft_SUBST,7
despotism_SUBST,5
thuringia_SUBST,3
suabia_SUBST,2
tor_SUBST,39
sarcophagus_SUBST,7
hoc_SUBST,3
conditorio_SUBST,1
situm_SUBST,1
corpus_SUBST,20
karoli_SUBST,1
magni_SUBST,3
orthodoxi_SUBST,1
imperatoris_SUBST,1
regnum_SUBST,1
francorum_SUBST,1
nobiliter_SUBST,1
apliavit_SUBST,1
anno_SUBST,2
xlvii_ADJ,1
feliciter_SUBST,1
rexit_SUBST,1
tran_SUBST,23
stockford_SUBST,2
alcuin_SUBST,16
dialectic_SUBST,17
pisa_SUBST,19
instill_VERB,3
astronomy_SUBST,9
meditation_SUBST,49
militaristic_ADJ,6
accoutrement_SUBST,2
stiffened_ADJ,4
calloused_ADJ,3
stylus_SUBST,3
quill_SUBST,7
recopy_VERB,1
aachen_ADJ,4
aix-la-chapelle_SUBST,1
lectionary_SUBST,1
rejuvenation_SUBST,6
handwriting_SUBST,37
percolate_VERB,6
flaccus_SUBST,1
mopsus_SUBST,1
contrived_ADJ,16
allegory_SUBST,34
connective_ADJ,3
acrostic_ADJ,1
wittiness_SUBST,1
patronised_ADJ,3
chorister_SUBST,2
barbaric_ADJ,24
religiously_ADV,10
permanence_SUBST,20
mainz_SUBST,9
813_ADJ,2
caroli_SUBST,1
aright_ADV,3
pugwash_SUBST,43
piracy_SUBST,11
villainy_SUBST,5
sinkport_SUBST,12
seafaring_ADJ,3
back-street_SUBST,2
quay_SUBST,31
pirate_SUBST,80
gangplank_SUBST,4
arch-enemy_SUBST,3
jake_SUBST,43
buccaneering_SUBST,2
seasick_ADJ,6
barmaid_SUBST,12
ennit_INTERJ,1
'ere_ADV,18
'ave_VERB,15
wearin'_VERB,5
fussin'_VERB,1
werry_ADV,1
hist_SUBST,2
ical_ADJ,1
1420_ADJ,2
mutton_SUBST,26
witchball_SUBST,5
clarabel_SUBST,12
jailor_SUBST,1
ugh_INTERJ,11
turkeycock_SUBST,1
jas_SUBST,3
esquire_SUBST,29
parson_SUBST,19
reverend_SUBST,70
slype_SUBST,2
dd_SUBST,1
dragoon_SUBST,14
stodge_SUBST,2
braggart-blodge_SUBST,1
dreadlock_SUBST,7
saml_SUBST,1
slipshod_ADJ,9
gracious_ADJ,38
pickpocket_SUBST,4
footpad_SUBST,4
cap'n_SUBST,6
wot_PRON,7
'eard_VERB,1
slithery_ADJ,3
pray_ADV,6
unctuously_ADV,3
buccaneer_SUBST,12
eye-patch_SUBST,2
deathly_ADV,3
bodge_SUBST,1
rendezvous_SUBST,20
arch-smuggler_SUBST,1
ar_INTERJ,6
an'_CONJ,49
lolly_SUBST,3
worshipful_ADJ,11
blackguard_SUBST,5
hearty_SUBST,9
sternly_ADV,21
whatsername_SUBST,1
evil-looking_ADJ,3
alleyway_SUBST,10
eyepatch_SUBST,5
catgut_SUBST,4
'un_PRON,6
pickin_SUBST,1
'andsome_SUBST,1
scallywag_SUBST,3
'imself_PRON,1
'ud_VERB,1
a-haarr-h_INTERJ,1
slap-up_ADJ,2
cobble_SUBST,21
colly-wobble_SUBST,1
hill-top_SUBST,1
gingarden_SUBST,1
ahem_INTERJ,9
lapping_SUBST,4
shh_INTERJ,5
chatter_VERB,34
watery_ADJ,23
muffled_ADJ,15
oar_SUBST,11
m-m-must_VERB,1
contraband_SUBST,3
misty_ADJ,21
n-now_ADV,1
incriminating_ADJ,7
cock_VERB,20
snook_VERB,1
starfish_SUBST,32
drinker_SUBST,55
lantern-lit_ADJ,1
self-satisfaction_SUBST,7
gratified_ADJ,2
hereby_ADV,10
guffaw_SUBST,8
b-but_CONJ,2
m-monstrous_ADJ,1
iniquitous_ADJ,5
obligingly_ADV,16
jokin'_VERB,1
o'course_ADV,1
executioner_SUBST,7
handkerchief_SUBST,89
horatio_SUBST,4
ruffianly_ADJ,1
abominable_ADJ,16
riddance_SUBST,4
needless_ADJ,56
'as_VERB,4
beardy_ADJ,1
saw_VERB,26
aunty_SUBST,3
nuffin'_PRON,2
dungeon_SUBST,22
evildoer_SUBST,1
supportin'_VERB,1
lor'n'order_SUBST,1
'earty_ADJ,1
scratching_SUBST,8
grinding_ADJ,21
escaping_ADJ,18
squeezing_SUBST,6
buryin'_VERB,1
'ear_VERB,2
some'un_PRON,1
quick_ADV,27
hustle_VERB,19
'ee_PRON,3
cumuppance_SUBST,1
tombstone_SUBST,11
whoop_SUBST,9
yell_SUBST,11
derision_SUBST,19
fuddle_VERB,2
rolling-pin_SUBST,3
jailhouse_SUBST,2
bundle_VERB,33
mainsail_SUBST,11
slithering_ADJ,4
ee_INTERJ,6
'ang_VERB,2
speechless_ADJ,23
fabulous_ADJ,84
re-capture_VERB,3
aboard_ADV,33
tub_SUBST,62
mornin'_SUBST,1
bein'_VERB,2
'eld_VERB,1
'appy_ADJ,2
blink_VERB,69
a-and_CONJ,1
askin'_SUBST,7
smugglin'_VERB,1
w-what_PRON,1
stammer_VERB,10
w-wo_VERB,1
lettice_SUBST,1
mungo_SUBST,548
midge_SUBST,11
prancelot_SUBST,1
grotti_SUBST,1
picture-book_SUBST,1
present-day_ADJ,44
best-loved_ADJ,8
packman_SUBST,23
1837_ADJ,7
fifteen-year_ADJ,2
market-minded_ADJ,3
privatization_SUBST,87
communitarian_ADJ,1
colwell_SUBST,2
minimize_VERB,30
rethink_VERB,14
reorganization_SUBST,21
unfocused_ADJ,7
politicize_VERB,7
policy-maker_SUBST,23
rowe_SUBST,27
politicization_SUBST,5
statusful_ADJ,1
polarize_VERB,9
al._UNC,23
hurried_ADJ,10
non-intervention_SUBST,21
focused_ADJ,9
ill-planned_SUBST,1
millham_SUBST,4
begat_SUBST,2
defensiveness_SUBST,4
last-resort_ADJ,2
echoing_ADJ,11
causal_ADJ,30
beckford_SUBST,8
tyra_SUBST,1
kimberley_SUBST,7
carlile_SUBST,2
welfarist_SUBST,1
dangerousness_SUBST,3
employing_ADJ,9
thorough-going_ADJ,7
simplified_ADJ,22
inter-departmental_ADJ,5
1985a_UNC,1
synthesis_SUBST,114
